Cooling scheme,formula: T_current = T_begin - current_iteration * (T_begin - T_end) / total_iterations
8297,17.869600000000005
8298,17.859700000000004
8299,17.849800000000002
8300,17.8399
8301,17.83
8302,17.820099999999996
8303,17.810199999999995
8304,17.800299999999993
8305,17.790400000000005
8306,17.780500000000004
8307,17.7706
8308,17.7607
8309,17.750799999999998
8310,17.740899999999996
8311,17.730999999999995
8312,17.721100000000007
8313,17.711200000000005
8314,17.701300000000003
8315,17.6914
8316,17.6815
8317,17.671599999999998
8318,17.661699999999996
8319,17.651799999999994
8320,17.641900000000007
8321,17.632000000000005
8322,17.622100000000003
8323,17.6122
8324,17.6023
8325,17.592399999999998
8326,17.582499999999996
8327,17.572599999999994
8328,17.562700000000007
8329,17.552800000000005
8330,17.542900000000003
8331,17.533
8332,17.5231
8333,17.513199999999998
8334,17.503299999999996
8335,17.493399999999994
8336,17.483500000000006
8337,17.473600000000005
8338,17.463700000000003
8339,17.4538
8340,17.4439
8341,17.433999999999997
8342,17.424099999999996
8343,17.414199999999994
8344,17.404300000000006
8345,17.394400000000005
8346,17.384500000000003
8347,17.3746
8348,17.3647
8349,17.354799999999997
8350,17.344899999999996
8351,17.334999999999994
8352,17.325100000000006
8353,17.315200000000004
8354,17.305300000000003
8355,17.2954
8356,17.2855
8357,17.275599999999997
8358,17.265699999999995
8359,17.255799999999994
8360,17.245900000000006
8361,17.236000000000004
8362,17.226100000000002
8363,17.2162
8364,17.2063
8365,17.196399999999997
8366,17.186499999999995
8367,17.176599999999993
8368,17.166700000000006
8369,17.156800000000004
8370,17.146900000000002
8371,17.137
8372,17.1271
8373,17.117199999999997
8374,17.107299999999995
8375,17.097399999999993
8376,17.087500000000006
8377,17.077600000000004
8378,17.067700000000002
8379,17.0578
8380,17.0479
8381,17.037999999999997
8382,17.028099999999995
8383,17.018199999999993
8384,17.008300000000006
8385,16.998400000000004
8386,16.988500000000002
8387,16.9786
8388,16.9687
8389,16.958799999999997
8390,16.948899999999995
8391,16.938999999999993
8392,16.929100000000005
8393,16.919200000000004
8394,16.9093
8395,16.8994
8396,16.889499999999998
8397,16.879599999999996
8398,16.869699999999995
8399,16.859800000000007
8400,16.849900000000005
8401,16.840000000000003
8402,16.8301
8403,16.8202
8404,16.810299999999998
8405,16.800399999999996
8406,16.790499999999994
8407,16.780600000000007
8408,16.770700000000005
8409,16.760800000000003
8410,16.7509
8411,16.741
8412,16.731099999999998
8413,16.721199999999996
8414,16.711299999999994
8415,16.701400000000007
8416,16.691500000000005
8417,16.681600000000003
8418,16.6717
8419,16.6618
8420,16.651899999999998
8421,16.641999999999996
8422,16.632099999999994
8423,16.622200000000007
8424,16.612300000000005
8425,16.602400000000003
8426,16.5925
8427,16.5826
8428,16.572699999999998
8429,16.562799999999996
8430,16.552899999999994
8431,16.543000000000006
8432,16.533100000000005
8433,16.523200000000003
8434,16.5133
8435,16.5034
8436,16.493499999999997
8437,16.483599999999996
8438,16.473699999999994
8439,16.463800000000006
8440,16.453900000000004
8441,16.444000000000003
8442,16.4341
8443,16.4242
8444,16.414299999999997
8445,16.404399999999995
8446,16.394499999999994
8447,16.384600000000006
8448,16.374700000000004
8449,16.364800000000002
8450,16.3549
8451,16.345
8452,16.335099999999997
8453,16.325199999999995
8454,16.315299999999993
8455,16.305400000000006
8456,16.295500000000004
8457,16.285600000000002
8458,16.2757
8459,16.2658
8460,16.255899999999997
8461,16.245999999999995
8462,16.236099999999993
8463,16.226200000000006
8464,16.216300000000004
8465,16.206400000000002
8466,16.1965
8467,16.1866
8468,16.176699999999997
8469,16.166799999999995
8470,16.156899999999993
8471,16.147000000000006
8472,16.137100000000004
8473,16.127200000000002
8474,16.1173
8475,16.1074
8476,16.097499999999997
8477,16.087599999999995
8478,16.077699999999993
8479,16.067800000000005
8480,16.057900000000004
8481,16.048000000000002
8482,16.0381
8483,16.0282
8484,16.018299999999996
8485,16.008399999999995
8486,15.998500000000007
8487,15.988600000000005
8488,15.978700000000003
8489,15.968800000000002
8490,15.9589
8491,15.948999999999998
8492,15.939099999999996
8493,15.929199999999994
8494,15.919300000000007
8495,15.909400000000005
8496,15.899500000000003
8497,15.889600000000002
8498,15.8797
8499,15.869799999999998
8500,15.859899999999996
8501,15.849999999999994
8502,15.840100000000007
8503,15.830200000000005
8504,15.820300000000003
8505,15.810400000000001
8506,15.8005
8507,15.790599999999998
8508,15.780699999999996
8509,15.770799999999994
8510,15.760900000000007
8511,15.751000000000005
8512,15.741100000000003
8513,15.731200000000001
8514,15.7213
8515,15.711399999999998
8516,15.701499999999996
8517,15.691599999999994
8518,15.681700000000006
8519,15.671800000000005
8520,15.661900000000003
8521,15.652000000000001
8522,15.6421
8523,15.632199999999997
8524,15.622299999999996
8525,15.612399999999994
8526,15.602500000000006
8527,15.592600000000004
8528,15.582700000000003
8529,15.5728
8530,15.562899999999999
8531,15.552999999999997
8532,15.543099999999995
8533,15.533199999999994
8534,15.523300000000006
8535,15.513400000000004
8536,15.503500000000003
8537,15.4936
8538,15.483699999999999
8539,15.473799999999997
8540,15.463899999999995
8541,15.453999999999994
8542,15.444100000000006
8543,15.434200000000004
8544,15.424300000000002
8545,15.4144
8546,15.404499999999999
8547,15.394599999999997
8548,15.384699999999995
8549,15.374799999999993
8550,15.364900000000006
8551,15.355000000000004
8552,15.345100000000002
8553,15.3352
8554,15.325299999999999
8555,15.315399999999997
8556,15.305499999999995
8557,15.295599999999993
8558,15.285700000000006
8559,15.275800000000004
8560,15.265900000000002
8561,15.256
8562,15.246099999999998
8563,15.236199999999997
8564,15.226299999999995
8565,15.216399999999993
8566,15.206500000000005
8567,15.196600000000004
8568,15.186700000000002
8569,15.1768
8570,15.166899999999998
8571,15.156999999999996
8572,15.147099999999995
8573,15.137200000000007
8574,15.127300000000005
8575,15.117400000000004
8576,15.107500000000002
8577,15.0976
8578,15.087699999999998
8579,15.077799999999996
8580,15.067899999999995
8581,15.058000000000007
8582,15.048100000000005
8583,15.038200000000003
8584,15.028300000000002
8585,15.0184
8586,15.008499999999998
8587,14.998599999999996
8588,14.988699999999994
8589,14.978800000000007
8590,14.968900000000005
8591,14.959000000000003
8592,14.949100000000001
8593,14.9392
8594,14.929299999999998
8595,14.919399999999996
8596,14.909499999999994
8597,14.899600000000007
8598,14.889700000000005
8599,14.879800000000003
8600,14.869900000000001
8601,14.86
8602,14.850099999999998
8603,14.840199999999996
8604,14.830299999999994
8605,14.820400000000006
8606,14.810500000000005
8607,14.800600000000003
8608,14.790700000000001
8609,14.7808
8610,14.770899999999997
8611,14.760999999999996
8612,14.751099999999994
8613,14.741200000000006
8614,14.731300000000005
8615,14.721400000000003
8616,14.711500000000001
8617,14.7016
8618,14.691699999999997
8619,14.681799999999996
8620,14.671899999999994
8621,14.662000000000006
8622,14.652100000000004
8623,14.642200000000003
8624,14.6323
8625,14.622399999999999
8626,14.612499999999997
8627,14.602599999999995
8628,14.592699999999994
8629,14.582800000000006
8630,14.572900000000004
8631,14.563000000000002
8632,14.5531
8633,14.543199999999999
8634,14.533299999999997
8635,14.523399999999995
8636,14.513499999999993
8637,14.503600000000006
8638,14.493700000000004
8639,14.483800000000002
8640,14.4739
8641,14.463999999999999
8642,14.454099999999997
8643,14.444199999999995
8644,14.434299999999993
8645,14.424400000000006
8646,14.414500000000004
8647,14.404600000000002
8648,14.3947
8649,14.384799999999998
8650,14.374899999999997
8651,14.364999999999995
8652,14.355099999999993
8653,14.345200000000006
8654,14.335300000000004
8655,14.325400000000002
8656,14.3155
8657,14.305599999999998
8658,14.295699999999997
8659,14.285799999999995
8660,14.275899999999993
8661,14.266000000000005
8662,14.256100000000004
8663,14.246200000000002
8664,14.2363
8665,14.226399999999998
8666,14.216499999999996
8667,14.206599999999995
8668,14.196700000000007
8669,14.186800000000005
8670,14.176900000000003
8671,14.167000000000002
8672,14.1571
8673,14.147199999999998
8674,14.137299999999996
8675,14.127399999999994
8676,14.117500000000007
8677,14.107600000000005
8678,14.097700000000003
8679,14.087800000000001
8680,14.0779
8681,14.067999999999998
8682,14.058099999999996
8683,14.048199999999994
8684,14.038300000000007
8685,14.028400000000005
8686,14.018500000000003
8687,14.008600000000001
8688,13.9987
8689,13.988799999999998
8690,13.978899999999996
8691,13.968999999999994
8692,13.959100000000007
8693,13.949200000000005
8694,13.939300000000003
8695,13.929400000000001
8696,13.9195
8697,13.909599999999998
8698,13.899699999999996
8699,13.889799999999994
8700,13.879900000000006
8701,13.870000000000005
8702,13.860100000000003
8703,13.850200000000001
8704,13.8403
8705,13.830399999999997
8706,13.820499999999996
8707,13.810599999999994
8708,13.800700000000006
8709,13.790800000000004
8710,13.780900000000003
8711,13.771
8712,13.761099999999999
8713,13.751199999999997
8714,13.741299999999995
8715,13.731399999999994
8716,13.721500000000006
8717,13.711600000000004
8718,13.701700000000002
8719,13.6918
8720,13.681899999999999
8721,13.671999999999997
8722,13.662099999999995
8723,13.652199999999993
8724,13.642300000000006
8725,13.632400000000004
8726,13.622500000000002
8727,13.6126
8728,13.602699999999999
8729,13.592799999999997
8730,13.582899999999995
8731,13.572999999999993
8732,13.563100000000006
8733,13.553200000000004
8734,13.543300000000002
8735,13.5334
8736,13.523499999999999
8737,13.513599999999997
8738,13.503699999999995
8739,13.493799999999993
8740,13.483900000000006
8741,13.474000000000004
8742,13.464100000000002
8743,13.4542
8744,13.444299999999998
8745,13.434399999999997
8746,13.424499999999995
8747,13.414599999999993
8748,13.404700000000005
8749,13.394800000000004
8750,13.384900000000002
8751,13.375
8752,13.365099999999998
8753,13.355199999999996
8754,13.345299999999995
8755,13.335400000000007
8756,13.325500000000005
8757,13.315600000000003
8758,13.305700000000002
8759,13.2958
8760,13.285899999999998
8761,13.275999999999996
8762,13.266099999999994
8763,13.256200000000007
8764,13.246300000000005
8765,13.236400000000003
8766,13.226500000000001
8767,13.2166
8768,13.206699999999998
8769,13.196799999999996
8770,13.186899999999994
8771,13.177000000000007
8772,13.167100000000005
8773,13.157200000000003
8774,13.147300000000001
8775,13.1374
8776,13.127499999999998
8777,13.117599999999996
8778,13.107699999999994
8779,13.097800000000007
8780,13.087900000000005
8781,13.078000000000003
8782,13.068100000000001
8783,13.0582
8784,13.048299999999998
8785,13.038399999999996
8786,13.028499999999994
8787,13.018600000000006
8788,13.008700000000005
8789,12.998800000000003
8790,12.988900000000001
8791,12.979
8792,12.969099999999997
8793,12.959199999999996
8794,12.949299999999994
8795,12.939400000000006
8796,12.929500000000004
8797,12.919600000000003
8798,12.9097
8799,12.899799999999999
8800,12.889899999999997
8801,12.879999999999995
8802,12.870099999999994
8803,12.860200000000006
8804,12.850300000000004
8805,12.840400000000002
8806,12.8305
8807,12.820599999999999
8808,12.810699999999997
8809,12.800799999999995
8810,12.790899999999993
8811,12.781000000000006
8812,12.771100000000004
8813,12.761200000000002
8814,12.7513
8815,12.741399999999999
8816,12.731499999999997
8817,12.721599999999995
8818,12.711699999999993
8819,12.701800000000006
8820,12.691900000000004
8821,12.682000000000002
8822,12.6721
8823,12.662199999999999
8824,12.652299999999997
8825,12.642399999999995
8826,12.632499999999993
8827,12.622600000000006
8828,12.612700000000004
8829,12.602800000000002
8830,12.5929
8831,12.582999999999998
8832,12.573099999999997
8833,12.563199999999995
8834,12.553299999999993
8835,12.543400000000005
8836,12.533500000000004
8837,12.523600000000002
8838,12.5137
8839,12.503799999999998
8840,12.493899999999996
8841,12.483999999999995
8842,12.474100000000007
8843,12.464200000000005
8844,12.454300000000003
8845,12.444400000000002
8846,12.4345
8847,12.424599999999998
8848,12.414699999999996
8849,12.404799999999994
8850,12.394900000000007
8851,12.385000000000005
8852,12.375100000000003
8853,12.365200000000002
8854,12.3553
8855,12.345399999999998
8856,12.335499999999996
8857,12.325599999999994
8858,12.315700000000007
8859,12.305800000000005
8860,12.295900000000003
8861,12.286000000000001
8862,12.2761
8863,12.266199999999998
8864,12.256299999999996
8865,12.246399999999994
8866,12.236500000000007
8867,12.226600000000005
8868,12.216700000000003
8869,12.206800000000001
8870,12.1969
8871,12.186999999999998
8872,12.177099999999996
8873,12.167199999999994
8874,12.157300000000006
8875,12.147400000000005
8876,12.137500000000003
8877,12.127600000000001
8878,12.1177
8879,12.107799999999997
8880,12.097899999999996
8881,12.087999999999994
8882,12.078100000000006
8883,12.068200000000004
8884,12.058300000000003
8885,12.0484
8886,12.038499999999999
8887,12.028599999999997
8888,12.018699999999995
8889,12.008799999999994
8890,11.998900000000006
8891,11.989000000000004
8892,11.979100000000003
8893,11.9692
8894,11.959299999999999
8895,11.949399999999997
8896,11.939499999999995
8897,11.929599999999994
8898,11.919700000000006
8899,11.909800000000004
8900,11.899900000000002
8901,11.89
8902,11.880099999999999
8903,11.870199999999997
8904,11.860299999999995
8905,11.850399999999993
8906,11.840500000000006
8907,11.830600000000004
8908,11.820700000000002
8909,11.8108
8910,11.800899999999999
8911,11.790999999999997
8912,11.781099999999995
8913,11.771199999999993
8914,11.761300000000006
8915,11.751400000000004
8916,11.741500000000002
8917,11.7316
8918,11.721699999999998
8919,11.711799999999997
8920,11.701899999999995
8921,11.691999999999993
8922,11.682100000000005
8923,11.672200000000004
8924,11.662300000000002
8925,11.6524
8926,11.642499999999998
8927,11.632599999999996
8928,11.622699999999995
8929,11.612799999999993
8930,11.602900000000005
8931,11.593000000000004
8932,11.583100000000002
8933,11.5732
8934,11.563299999999998
8935,11.553399999999996
8936,11.543499999999995
8937,11.533600000000007
8938,11.523700000000005
8939,11.513800000000003
8940,11.503900000000002
8941,11.494
8942,11.484099999999998
8943,11.474199999999996
8944,11.464299999999994
8945,11.454400000000007
8946,11.444500000000005
8947,11.434600000000003
8948,11.424700000000001
8949,11.4148
8950,11.404899999999998
8951,11.394999999999996
8952,11.385099999999994
8953,11.375200000000007
8954,11.365300000000005
8955,11.355400000000003
8956,11.345500000000001
8957,11.3356
8958,11.325699999999998
8959,11.315799999999996
8960,11.305899999999994
8961,11.296000000000006
8962,11.286100000000005
8963,11.276200000000003
8964,11.266300000000001
8965,11.2564
8966,11.246499999999997
8967,11.236599999999996
8968,11.226699999999994
8969,11.216800000000006
8970,11.206900000000005
8971,11.197000000000003
8972,11.187100000000001
8973,11.1772
8974,11.167299999999997
8975,11.157399999999996
8976,11.147499999999994
8977,11.137600000000006
8978,11.127700000000004
8979,11.117800000000003
8980,11.1079
8981,11.097999999999999
8982,11.088099999999997
8983,11.078199999999995
8984,11.068299999999994
8985,11.058400000000006
8986,11.048500000000004
8987,11.038600000000002
8988,11.0287
8989,11.018799999999999
8990,11.008899999999997
8991,10.998999999999995
8992,10.989099999999993
8993,10.979200000000006
8994,10.969300000000004
8995,10.959400000000002
8996,10.9495
8997,10.939599999999999
8998,10.929699999999997
8999,10.919799999999995
9000,10.909899999999993
9001,10.900000000000006
9002,10.890100000000004
9003,10.880200000000002
9004,10.8703
9005,10.860399999999998
9006,10.850499999999997
9007,10.840599999999995
9008,10.830699999999993
9009,10.820800000000006
9010,10.810900000000004
9011,10.801000000000002
9012,10.7911
9013,10.781199999999998
9014,10.771299999999997
9015,10.761399999999995
9016,10.751499999999993
9017,10.741600000000005
9018,10.731700000000004
9019,10.721800000000002
9020,10.7119
9021,10.701999999999998
9022,10.692099999999996
9023,10.682199999999995
9024,10.672300000000007
9025,10.662400000000005
9026,10.652500000000003
9027,10.642600000000002
9028,10.6327
9029,10.622799999999998
9030,10.612899999999996
9031,10.602999999999994
9032,10.593100000000007
9033,10.583200000000005
9034,10.573300000000003
9035,10.563400000000001
9036,10.5535
9037,10.543599999999998
9038,10.533699999999996
9039,10.523799999999994
9040,10.513900000000007
9041,10.504000000000005
9042,10.494100000000003
9043,10.484200000000001
9044,10.4743
9045,10.464399999999998
9046,10.454499999999996
9047,10.444599999999994
9048,10.434700000000007
9049,10.424800000000005
9050,10.414900000000003
9051,10.405000000000001
9052,10.3951
9053,10.385199999999998
9054,10.375299999999996
9055,10.365399999999994
9056,10.355500000000006
9057,10.345600000000005
9058,10.335700000000003
9059,10.325800000000001
9060,10.3159
9061,10.305999999999997
9062,10.296099999999996
9063,10.286199999999994
9064,10.276300000000006
9065,10.266400000000004
9066,10.256500000000003
9067,10.2466
9068,10.236699999999999
9069,10.226799999999997
9070,10.216899999999995
9071,10.206999999999994
9072,10.197100000000006
9073,10.187200000000004
9074,10.177300000000002
9075,10.1674
9076,10.157499999999999
9077,10.147599999999997
9078,10.137699999999995
9079,10.127799999999993
9080,10.117900000000006
9081,10.108000000000004
9082,10.098100000000002
9083,10.0882
9084,10.078299999999999
9085,10.068399999999997
9086,10.058499999999995
9087,10.048599999999993
9088,10.038700000000006
9089,10.028800000000004
9090,10.018900000000002
9091,10.009
9092,9.999099999999999
9093,9.989199999999997
9094,9.979299999999995
9095,9.969399999999993
9096,9.959500000000006
9097,9.949600000000004
9098,9.939700000000002
9099,9.9298
9100,9.919899999999998
9101,9.909999999999997
9102,9.900099999999995
9103,9.890199999999993
9104,9.880300000000005
9105,9.870400000000004
9106,9.860500000000002
9107,9.8506
9108,9.840699999999998
9109,9.830799999999996
9110,9.820899999999995
9111,9.811000000000007
9112,9.801100000000005
9113,9.791200000000003
9114,9.781300000000002
9115,9.7714
9116,9.761499999999998
9117,9.751599999999996
9118,9.741699999999994
9119,9.731800000000007
9120,9.721900000000005
9121,9.712000000000003
9122,9.702100000000002
9123,9.6922
9124,9.682299999999998
9125,9.672399999999996
9126,9.662499999999994
9127,9.652600000000007
9128,9.642700000000005
9129,9.632800000000003
9130,9.622900000000001
9131,9.613
9132,9.603099999999998
9133,9.593199999999996
9134,9.583299999999994
9135,9.573400000000007
9136,9.563500000000005
9137,9.553600000000003
9138,9.543700000000001
9139,9.5338
9140,9.523899999999998
9141,9.513999999999996
9142,9.504099999999994
9143,9.494200000000006
9144,9.484300000000005
9145,9.474400000000003
9146,9.464500000000001
9147,9.4546
9148,9.444699999999997
9149,9.434799999999996
9150,9.424899999999994
9151,9.415000000000006
9152,9.405100000000004
9153,9.395200000000003
9154,9.3853
9155,9.375399999999999
9156,9.365499999999997
9157,9.355599999999995
9158,9.345699999999994
9159,9.335800000000006
9160,9.325900000000004
9161,9.316000000000003
9162,9.3061
9163,9.296199999999999
9164,9.286299999999997
9165,9.276399999999995
9166,9.266499999999994
9167,9.256600000000006
9168,9.246700000000004
9169,9.236800000000002
9170,9.2269
9171,9.216999999999999
9172,9.207099999999997
9173,9.197199999999995
9174,9.187299999999993
9175,9.177400000000006
9176,9.167500000000004
9177,9.157600000000002
9178,9.1477
9179,9.137799999999999
9180,9.127899999999997
9181,9.117999999999995
9182,9.108099999999993
9183,9.098200000000006
9184,9.088300000000004
9185,9.078400000000002
9186,9.0685
9187,9.058599999999998
9188,9.048699999999997
9189,9.038799999999995
9190,9.028899999999993
9191,9.019000000000005
9192,9.009100000000004
9193,8.999200000000002
9194,8.9893
9195,8.979399999999998
9196,8.969499999999996
9197,8.959599999999995
9198,8.949700000000007
9199,8.939800000000005
9200,8.929900000000004
9201,8.920000000000002
9202,8.9101
9203,8.900199999999998
9204,8.890299999999996
9205,8.880399999999995
9206,8.870500000000007
9207,8.860600000000005
9208,8.850700000000003
9209,8.840800000000002
9210,8.8309
9211,8.820999999999998
9212,8.811099999999996
9213,8.801199999999994
9214,8.791300000000007
9215,8.781400000000005
9216,8.771500000000003
9217,8.761600000000001
9218,8.7517
9219,8.741799999999998
9220,8.731899999999996
9221,8.721999999999994
9222,8.712100000000007
9223,8.702200000000005
9224,8.692300000000003
9225,8.682400000000001
9226,8.6725
9227,8.662599999999998
9228,8.652699999999996
9229,8.642799999999994
9230,8.632900000000006
9231,8.623000000000005
9232,8.613100000000003
9233,8.603200000000001
9234,8.5933
9235,8.583399999999997
9236,8.573499999999996
9237,8.563599999999994
9238,8.553700000000006
9239,8.543800000000005
9240,8.533900000000003
9241,8.524000000000001
9242,8.5141
9243,8.504199999999997
9244,8.494299999999996
9245,8.484399999999994
9246,8.474500000000006
9247,8.464600000000004
9248,8.454700000000003
9249,8.4448
9250,8.434899999999999
9251,8.424999999999997
9252,8.415099999999995
9253,8.405199999999994
9254,8.395300000000006
9255,8.385400000000004
9256,8.375500000000002
9257,8.3656
9258,8.355699999999999
9259,8.345799999999997
9260,8.335899999999995
9261,8.325999999999993
9262,8.316100000000006
9263,8.306200000000004
9264,8.296300000000002
9265,8.2864
9266,8.276499999999999
9267,8.266599999999997
9268,8.256699999999995
9269,8.246799999999993
9270,8.236900000000006
9271,8.227000000000004
9272,8.217100000000002
9273,8.2072
9274,8.197299999999998
9275,8.187399999999997
9276,8.177499999999995
9277,8.167599999999993
9278,8.157700000000006
9279,8.147800000000004
9280,8.137900000000002
9281,8.128
9282,8.118099999999998
9283,8.108199999999997
9284,8.098299999999995
9285,8.088399999999993
9286,8.078500000000005
9287,8.068600000000004
9288,8.058700000000002
9289,8.0488
9290,8.038899999999998
9291,8.028999999999996
9292,8.019099999999995
9293,8.009200000000007
9294,7.999300000000005
9295,7.989400000000003
9296,7.979500000000002
9297,7.9696
9298,7.959699999999998
9299,7.949799999999996
9300,7.939899999999994
9301,7.930000000000007
9302,7.920100000000005
9303,7.910200000000003
9304,7.900300000000001
9305,7.8904
9306,7.880499999999998
9307,7.870599999999996
9308,7.860699999999994
9309,7.850800000000007
9310,7.840900000000005
9311,7.831000000000003
9312,7.821100000000001
9313,7.8111999999999995
9314,7.801299999999998
9315,7.791399999999996
9316,7.781499999999994
9317,7.7716000000000065
9318,7.761700000000005
9319,7.751800000000003
9320,7.741900000000001
9321,7.731999999999999
9322,7.7220999999999975
9323,7.712199999999996
9324,7.702299999999994
9325,7.692400000000006
9326,7.6825000000000045
9327,7.672600000000003
9328,7.662700000000001
9329,7.652799999999999
9330,7.642899999999997
9331,7.632999999999996
9332,7.623099999999994
9333,7.613200000000006
9334,7.603300000000004
9335,7.593400000000003
9336,7.583500000000001
9337,7.573599999999999
9338,7.563699999999997
9339,7.553799999999995
9340,7.543899999999994
9341,7.534000000000006
9342,7.524100000000004
9343,7.514200000000002
9344,7.504300000000001
9345,7.494399999999999
9346,7.484499999999997
9347,7.474599999999995
9348,7.4646999999999935
9349,7.454800000000006
9350,7.444900000000004
9351,7.435000000000002
9352,7.4251000000000005
9353,7.415199999999999
9354,7.405299999999997
9355,7.395399999999995
9356,7.385499999999993
9357,7.375600000000006
9358,7.365700000000004
9359,7.355800000000002
9360,7.3459
9361,7.3359999999999985
9362,7.326099999999997
9363,7.316199999999995
9364,7.306299999999993
9365,7.2964000000000055
9366,7.286500000000004
9367,7.276600000000002
9368,7.2667
9369,7.256799999999998
9370,7.246899999999997
9371,7.236999999999995
9372,7.227099999999993
9373,7.217200000000005
9374,7.207300000000004
9375,7.197400000000002
9376,7.1875
9377,7.177599999999998
9378,7.167699999999996
9379,7.157799999999995
9380,7.147900000000007
9381,7.138000000000005
9382,7.128100000000003
9383,7.118200000000002
9384,7.1083
9385,7.098399999999998
9386,7.088499999999996
9387,7.0785999999999945
9388,7.068700000000007
9389,7.058800000000005
9390,7.048900000000003
9391,7.0390000000000015
9392,7.0291
9393,7.019199999999998
9394,7.009299999999996
9395,6.999399999999994
9396,6.989500000000007
9397,6.979600000000005
9398,6.969700000000003
9399,6.959800000000001
9400,6.9498999999999995
9401,6.939999999999998
9402,6.930099999999996
9403,6.920199999999994
9404,6.9103000000000065
9405,6.900400000000005
9406,6.890500000000003
9407,6.880600000000001
9408,6.870699999999999
9409,6.860799999999998
9410,6.850899999999996
9411,6.840999999999994
9412,6.831100000000006
9413,6.821200000000005
9414,6.811300000000003
9415,6.801400000000001
9416,6.791499999999999
9417,6.781599999999997
9418,6.771699999999996
9419,6.761799999999994
9420,6.751900000000006
9421,6.742000000000004
9422,6.732100000000003
9423,6.722200000000001
9424,6.712299999999999
9425,6.702399999999997
9426,6.6924999999999955
9427,6.682599999999994
9428,6.672700000000006
9429,6.662800000000004
9430,6.6529000000000025
9431,6.643000000000001
9432,6.633099999999999
9433,6.623199999999997
9434,6.613299999999995
9435,6.6033999999999935
9436,6.593500000000006
9437,6.583600000000004
9438,6.573700000000002
9439,6.5638000000000005
9440,6.553899999999999
9441,6.543999999999997
9442,6.534099999999995
9443,6.524199999999993
9444,6.514300000000006
9445,6.504400000000004
9446,6.494500000000002
9447,6.4846
9448,6.474699999999999
9449,6.464799999999997
9450,6.454899999999995
9451,6.444999999999993
9452,6.435100000000006
9453,6.425200000000004
9454,6.415300000000002
9455,6.4054
9456,6.395499999999998
9457,6.385599999999997
9458,6.375699999999995
9459,6.365799999999993
9460,6.355900000000005
9461,6.346000000000004
9462,6.336100000000002
9463,6.3262
9464,6.316299999999998
9465,6.3063999999999965
9466,6.296499999999995
9467,6.286600000000007
9468,6.276700000000005
9469,6.2668000000000035
9470,6.256900000000002
9471,6.247
9472,6.237099999999998
9473,6.227199999999996
9474,6.2172999999999945
9475,6.207400000000007
9476,6.197500000000005
9477,6.187600000000003
9478,6.1777000000000015
9479,6.1678
9480,6.157899999999998
9481,6.147999999999996
9482,6.138099999999994
9483,6.128200000000007
9484,6.118300000000005
9485,6.108400000000003
9486,6.098500000000001
9487,6.0886
9488,6.078699999999998
9489,6.068799999999996
9490,6.058899999999994
9491,6.049000000000007
9492,6.039100000000005
9493,6.029200000000003
9494,6.019300000000001
9495,6.009399999999999
9496,5.999499999999998
9497,5.989599999999996
9498,5.979699999999994
9499,5.969800000000006
9500,5.959900000000005
9501,5.950000000000003
9502,5.940100000000001
9503,5.930199999999999
9504,5.9202999999999975
9505,5.910399999999996
9506,5.900499999999994
9507,5.890600000000006
9508,5.8807000000000045
9509,5.870800000000003
9510,5.860900000000001
9511,5.850999999999999
9512,5.841099999999997
9513,5.8311999999999955
9514,5.821299999999994
9515,5.811400000000006
9516,5.801500000000004
9517,5.7916000000000025
9518,5.781700000000001
9519,5.771799999999999
9520,5.761899999999997
9521,5.751999999999995
9522,5.7420999999999935
9523,5.732200000000006
9524,5.722300000000004
9525,5.712400000000002
9526,5.702500000000001
9527,5.692599999999999
9528,5.682699999999997
9529,5.672799999999995
9530,5.662899999999993
9531,5.653000000000006
9532,5.643100000000004
9533,5.633200000000002
9534,5.6233
9535,5.613399999999999
9536,5.603499999999997
9537,5.593599999999995
9538,5.583699999999993
9539,5.573800000000006
9540,5.563900000000004
9541,5.554000000000002
9542,5.5441
9543,5.5341999999999985
9544,5.524299999999997
9545,5.514399999999995
9546,5.504499999999993
9547,5.4946000000000055
9548,5.484700000000004
9549,5.474800000000002
9550,5.4649
9551,5.454999999999998
9552,5.4450999999999965
9553,5.435199999999995
9554,5.425299999999993
9555,5.415400000000005
9556,5.4055000000000035
9557,5.395600000000002
9558,5.3857
9559,5.375799999999998
9560,5.365899999999996
9561,5.3559999999999945
9562,5.346100000000007
9563,5.336200000000005
9564,5.326300000000003
9565,5.316400000000002
9566,5.3065
9567,5.296599999999998
9568,5.286699999999996
9569,5.276799999999994
9570,5.266900000000007
9571,5.257000000000005
9572,5.247100000000003
9573,5.237200000000001
9574,5.2273
9575,5.217399999999998
9576,5.207499999999996
9577,5.197599999999994
9578,5.187700000000007
9579,5.177800000000005
9580,5.167900000000003
9581,5.158000000000001
9582,5.1480999999999995
9583,5.138199999999998
9584,5.128299999999996
9585,5.118399999999994
9586,5.1085000000000065
9587,5.098600000000005
9588,5.088700000000003
9589,5.078800000000001
9590,5.068899999999999
9591,5.0589999999999975
9592,5.049099999999996
9593,5.039199999999994
9594,5.029300000000006
9595,5.0194000000000045
9596,5.009500000000003
9597,4.999600000000001
9598,4.989699999999999
9599,4.979799999999997
9600,4.9698999999999955
9601,4.959999999999994
9602,4.950100000000006
9603,4.940200000000004
9604,4.930300000000003
9605,4.920400000000001
9606,4.910499999999999
9607,4.900599999999997
9608,4.890699999999995
9609,4.880799999999994
